629,"Variable containing:
1.00000e-03 *
  2.8523
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
630,"Variable containing:
1.00000e-03 *
  2.7570
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
631,"Variable containing:
1.00000e-03 *
  2.7460
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
632,"Variable containing:
1.00000e-03 *
  2.7844
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
633,"Variable containing:
1.00000e-03 *
  2.8061
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
634,"Variable containing:
1.00000e-03 *
  2.7368
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
635,"Variable containing:
1.00000e-03 *
  2.7501
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
636,"Variable containing:
1.00000e-03 *
  2.7688
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
637,"Variable containing:
1.00000e-03 *
  2.7519
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
638,"Variable containing:
1.00000e-03 *
  2.7464
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
639,"Variable containing:
1.00000e-03 *
  2.7139
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
640,"Variable containing:
1.00000e-03 *
  2.7135
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
641,"Variable containing:
1.00000e-03 *
  2.6931
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
642,"Variable containing:
1.00000e-03 *
  2.7280
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
643,"Variable containing:
1.00000e-03 *
  2.6946
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
644,"Variable containing:
1.00000e-03 *
  2.6612
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
645,"Variable containing:
1.00000e-03 *
  2.6663
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
646,"Variable containing:
1.00000e-03 *
  2.6736
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
647,"Variable containing:
1.00000e-03 *
  2.6859
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
648,"Variable containing:
1.00000e-03 *
  2.7311
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
649,"Variable containing:
1.00000e-03 *
  2.6840
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
650,"Variable containing:
1.00000e-03 *
  2.6545
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
651,"Variable containing:
1.00000e-03 *
  2.7181
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
652,"Variable containing:
1.00000e-03 *
  2.6609
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
653,"Variable containing:
1.00000e-03 *
  2.6406
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
654,"Variable containing:
1.00000e-03 *
  2.6415
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
655,"Variable containing:
1.00000e-03 *
  2.6839
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
656,"Variable containing:
1.00000e-03 *
  2.6177
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
657,"Variable containing:
1.00000e-03 *
  2.6820
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
658,"Variable containing:
1.00000e-03 *
  2.6417
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
659,"Variable containing:
1.00000e-03 *
  2.6507
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
660,"Variable containing:
1.00000e-03 *
  2.6312
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
661,"Variable containing:
1.00000e-03 *
  2.6142
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
662,"Variable containing:
1.00000e-03 *
  2.6281
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
663,"Variable containing:
1.00000e-03 *
  2.5761
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
664,"Variable containing:
1.00000e-03 *
  2.6015
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
665,"Variable containing:
1.00000e-03 *
  2.6139
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
666,"Variable containing:
1.00000e-03 *
  2.5680
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
667,"Variable containing:
1.00000e-03 *
  2.6120
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
668,"Variable containing:
1.00000e-03 *
  2.6551
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
669,"Variable containing:
1.00000e-03 *
  2.5784
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
670,"Variable containing:
1.00000e-03 *
  2.6007
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
671,"Variable containing:
1.00000e-03 *
  2.6106
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
672,"Variable containing:
1.00000e-03 *
  2.5728
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
673,"Variable containing:
1.00000e-03 *
  2.5489
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
674,"Variable containing:
1.00000e-03 *
  2.5892
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
675,"Variable containing:
1.00000e-03 *
  2.5639
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
676,"Variable containing:
1.00000e-03 *
  2.5900
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
677,"Variable containing:
1.00000e-03 *
  2.5425
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
678,"Variable containing:
1.00000e-03 *
  2.5802
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
679,"Variable containing:
1.00000e-03 *
  2.5423
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
680,"Variable containing:
1.00000e-03 *
  2.5374
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
681,"Variable containing:
1.00000e-03 *
  2.5329
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
682,"Variable containing:
1.00000e-03 *
  2.4905
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
683,"Variable containing:
1.00000e-03 *
  2.4563
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
684,"Variable containing:
1.00000e-03 *
  2.4651
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
685,"Variable containing:
1.00000e-03 *
  2.5158
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
686,"Variable containing:
1.00000e-03 *
  2.4914
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
687,"Variable containing:
1.00000e-03 *
  2.5084
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
688,"Variable containing:
1.00000e-03 *
  2.5015
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
689,"Variable containing:
1.00000e-03 *
  2.5150
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
690,"Variable containing:
1.00000e-03 *
  2.5685
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
691,"Variable containing:
1.00000e-03 *
  2.4735
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
692,"Variable containing:
1.00000e-03 *
  2.5659
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
693,"Variable containing:
1.00000e-03 *
  2.5345
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
694,"Variable containing:
1.00000e-03 *
  2.5277
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
695,"Variable containing:
1.00000e-03 *
  2.4605
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
696,"Variable containing:
1.00000e-03 *
  2.4811
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
697,"Variable containing:
1.00000e-03 *
  2.4195
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
698,"Variable containing:
1.00000e-03 *
  2.4707
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
699,"Variable containing:
1.00000e-03 *
  2.4372
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
700,"Variable containing:
1.00000e-03 *
  2.4435
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
701,"Variable containing:
1.00000e-03 *
  2.4882
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
702,"Variable containing:
1.00000e-03 *
  2.4314
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
703,"Variable containing:
1.00000e-03 *
  2.4541
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
704,"Variable containing:
1.00000e-03 *
  2.4705
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
705,"Variable containing:
1.00000e-03 *
  2.4211
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
706,"Variable containing:
1.00000e-03 *
  2.4466
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
707,"Variable containing:
1.00000e-03 *
  2.3956
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
708,"Variable containing:
1.00000e-03 *
  2.4235
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
709,"Variable containing:
1.00000e-03 *
  2.4384
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
710,"Variable containing:
1.00000e-03 *
  2.3591
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
711,"Variable containing:
1.00000e-03 *
  2.3745
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
712,"Variable containing:
1.00000e-03 *
  2.4581
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
713,"Variable containing:
1.00000e-03 *
  2.4249
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
714,"Variable containing:
1.00000e-03 *
  2.3364
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
715,"Variable containing:
1.00000e-03 *
  2.3234
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
716,"Variable containing:
1.00000e-03 *
  2.3452
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
717,"Variable containing:
1.00000e-03 *
  2.3386
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
718,"Variable containing:
1.00000e-03 *
  2.2993
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
719,"Variable containing:
1.00000e-03 *
  2.3488
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
720,"Variable containing:
1.00000e-03 *
  2.3198
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
721,"Variable containing:
1.00000e-03 *
  2.3675
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
722,"Variable containing:
1.00000e-03 *
  2.3221
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
723,"Variable containing:
1.00000e-03 *
  2.3105
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
724,"Variable containing:
1.00000e-03 *
  2.3596
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
725,"Variable containing:
1.00000e-03 *
  2.3835
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
726,"Variable containing:
1.00000e-03 *
  2.4205
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
727,"Variable containing:
1.00000e-03 *
  2.4988
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
728,"Variable containing:
1.00000e-03 *
  2.3486
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
729,"Variable containing:
1.00000e-03 *
  2.4024
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
730,"Variable containing:
1.00000e-03 *
  2.4102
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
731,"Variable containing:
1.00000e-03 *
  2.3285
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
732,"Variable containing:
1.00000e-03 *
  2.3209
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
733,"Variable containing:
1.00000e-03 *
  2.3837
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
734,"Variable containing:
1.00000e-03 *
  2.3089
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
735,"Variable containing:
1.00000e-03 *
  2.4110
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
736,"Variable containing:
1.00000e-03 *
  2.2845
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
737,"Variable containing:
1.00000e-03 *
  2.3882
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
738,"Variable containing:
1.00000e-03 *
  2.3172
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
739,"Variable containing:
1.00000e-03 *
  2.3213
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
740,"Variable containing:
1.00000e-03 *
  2.3459
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
741,"Variable containing:
1.00000e-03 *
  2.3253
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
742,"Variable containing:
1.00000e-03 *
  2.3229
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
743,"Variable containing:
1.00000e-03 *
  2.2374
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
744,"Variable containing:
1.00000e-03 *
  2.3010
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
745,"Variable containing:
1.00000e-03 *
  2.2697
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
746,"Variable containing:
1.00000e-03 *
  2.2255
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
747,"Variable containing:
1.00000e-03 *
  2.2322
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
748,"Variable containing:
1.00000e-03 *
  2.2728
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
749,"Variable containing:
1.00000e-03 *
  2.2284
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
750,"Variable containing:
1.00000e-03 *
  2.2433
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
751,"Variable containing:
1.00000e-03 *
  2.2250
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
752,"Variable containing:
1.00000e-03 *
  2.2483
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
753,"Variable containing:
1.00000e-03 *
  2.2242
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
754,"Variable containing:
1.00000e-03 *
  2.2741
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
755,"Variable containing:
1.00000e-03 *
  2.2009
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
756,"Variable containing:
1.00000e-03 *
  2.2628
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
757,"Variable containing:
1.00000e-03 *
  2.2680
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
758,"Variable containing:
1.00000e-03 *
  2.2113
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
759,"Variable containing:
1.00000e-03 *
  2.2402
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
760,"Variable containing:
1.00000e-03 *
  2.2189
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
761,"Variable containing:
1.00000e-03 *
  2.3248
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
762,"Variable containing:
1.00000e-03 *
  2.2507
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
763,"Variable containing:
1.00000e-03 *
  2.2490
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
764,"Variable containing:
1.00000e-03 *
  2.2970
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
765,"Variable containing:
1.00000e-03 *
  2.2257
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
766,"Variable containing:
1.00000e-03 *
  2.2264
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
767,"Variable containing:
1.00000e-03 *
  2.2366
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
768,"Variable containing:
1.00000e-03 *
  2.1911
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
769,"Variable containing:
1.00000e-03 *
  2.1955
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
770,"Variable containing:
1.00000e-03 *
  2.2433
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
771,"Variable containing:
1.00000e-03 *
  2.1509
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
772,"Variable containing:
1.00000e-03 *
  2.1851
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
773,"Variable containing:
1.00000e-03 *
  2.1952
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
774,"Variable containing:
1.00000e-03 *
  2.2117
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
775,"Variable containing:
1.00000e-03 *
  2.1118
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
776,"Variable containing:
1.00000e-03 *
  2.2287
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
777,"Variable containing:
1.00000e-03 *
  2.1574
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
778,"Variable containing:
1.00000e-03 *
  2.1307
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
779,"Variable containing:
1.00000e-03 *
  2.1536
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
780,"Variable containing:
1.00000e-03 *
  2.1829
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
781,"Variable containing:
1.00000e-03 *
  2.1016
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
782,"Variable containing:
1.00000e-03 *
  2.1316
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
783,"Variable containing:
1.00000e-03 *
  2.0916
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
784,"Variable containing:
1.00000e-03 *
  2.0989
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
785,"Variable containing:
1.00000e-03 *
  2.0990
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
786,"Variable containing:
1.00000e-03 *
  2.1035
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
787,"Variable containing:
1.00000e-03 *
  2.1275
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
788,"Variable containing:
1.00000e-03 *
  2.0834
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
789,"Variable containing:
1.00000e-03 *
  2.1166
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
790,"Variable containing:
1.00000e-03 *
  2.0649
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
791,"Variable containing:
1.00000e-03 *
  2.1219
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
792,"Variable containing:
1.00000e-03 *
  2.1209
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
793,"Variable containing:
1.00000e-03 *
  2.0825
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
794,"Variable containing:
1.00000e-03 *
  2.0774
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
795,"Variable containing:
1.00000e-03 *
  2.0749
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
796,"Variable containing:
1.00000e-03 *
  2.0830
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
797,"Variable containing:
1.00000e-03 *
  2.0433
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
798,"Variable containing:
1.00000e-03 *
  2.0261
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
799,"Variable containing:
1.00000e-03 *
  2.0717
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
800,"Variable containing:
1.00000e-03 *
  2.0795
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
801,"Variable containing:
1.00000e-03 *
  2.0776
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
802,"Variable containing:
1.00000e-03 *
  2.0463
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
803,"Variable containing:
1.00000e-03 *
  2.1543
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
804,"Variable containing:
1.00000e-03 *
  2.1270
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
805,"Variable containing:
1.00000e-03 *
  2.0911
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
806,"Variable containing:
1.00000e-03 *
  2.0816
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
807,"Variable containing:
1.00000e-03 *
  2.2051
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
808,"Variable containing:
1.00000e-03 *
  2.1326
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
809,"Variable containing:
1.00000e-03 *
  2.1048
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
810,"Variable containing:
1.00000e-03 *
  2.0651
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
811,"Variable containing:
1.00000e-03 *
  2.0764
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
812,"Variable containing:
1.00000e-03 *
  2.0408
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
813,"Variable containing:
1.00000e-03 *
  2.0112
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
814,"Variable containing:
1.00000e-03 *
  2.0436
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
815,"Variable containing:
1.00000e-03 *
  2.0409
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
816,"Variable containing:
1.00000e-03 *
  2.0394
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
817,"Variable containing:
1.00000e-03 *
  2.0239
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
818,"Variable containing:
1.00000e-03 *
  2.0361
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
819,"Variable containing:
1.00000e-03 *
  2.0260
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
820,"Variable containing:
1.00000e-03 *
  2.0478
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
821,"Variable containing:
1.00000e-03 *
  2.0296
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
822,"Variable containing:
1.00000e-03 *
  2.0070
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
823,"Variable containing:
1.00000e-03 *
  2.0199
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
824,"Variable containing:
1.00000e-03 *
  2.0085
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
825,"Variable containing:
1.00000e-03 *
  2.0672
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
826,"Variable containing:
1.00000e-03 *
  2.0218
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
827,"Variable containing:
1.00000e-03 *
  1.9932
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
828,"Variable containing:
1.00000e-03 *
  2.0249
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
829,"Variable containing:
1.00000e-03 *
  2.0038
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
830,"Variable containing:
1.00000e-03 *
  1.9954
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
831,"Variable containing:
1.00000e-03 *
  1.9892
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
832,"Variable containing:
1.00000e-03 *
  1.9714
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
833,"Variable containing:
1.00000e-03 *
  1.9707
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
834,"Variable containing:
1.00000e-03 *
  1.9543
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
835,"Variable containing:
1.00000e-03 *
  1.9967
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
836,"Variable containing:
1.00000e-03 *
  1.9352
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
837,"Variable containing:
1.00000e-03 *
  1.9533
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
838,"Variable containing:
1.00000e-03 *
  2.0502
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
839,"Variable containing:
1.00000e-03 *
  1.9925
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
840,"Variable containing:
1.00000e-03 *
  1.9436
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
841,"Variable containing:
1.00000e-03 *
  1.9468
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
842,"Variable containing:
1.00000e-03 *
  1.9350
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
843,"Variable containing:
1.00000e-03 *
  1.9305
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
844,"Variable containing:
1.00000e-03 *
  1.8986
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
845,"Variable containing:
1.00000e-03 *
  1.9431
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
846,"Variable containing:
1.00000e-03 *
  1.9042
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
847,"Variable containing:
1.00000e-03 *
  1.9069
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
848,"Variable containing:
1.00000e-03 *
  1.8908
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
849,"Variable containing:
1.00000e-03 *
  1.9226
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
850,"Variable containing:
1.00000e-03 *
  1.8847
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
851,"Variable containing:
1.00000e-03 *
  1.9065
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
852,"Variable containing:
1.00000e-03 *
  1.8982
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
853,"Variable containing:
1.00000e-03 *
  1.9299
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
854,"Variable containing:
1.00000e-03 *
  1.9359
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
855,"Variable containing:
1.00000e-03 *
  1.9339
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
856,"Variable containing:
1.00000e-03 *
  1.9114
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
857,"Variable containing:
1.00000e-03 *
  1.9291
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
858,"Variable containing:
1.00000e-03 *
  1.8771
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
859,"Variable containing:
1.00000e-03 *
  1.8957
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
860,"Variable containing:
1.00000e-03 *
  1.9130
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
861,"Variable containing:
1.00000e-03 *
  1.8634
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
862,"Variable containing:
1.00000e-03 *
  1.8925
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
863,"Variable containing:
1.00000e-03 *
  1.9132
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
864,"Variable containing:
1.00000e-03 *
  1.9087
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
865,"Variable containing:
1.00000e-03 *
  1.8921
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
866,"Variable containing:
1.00000e-03 *
  1.9162
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
867,"Variable containing:
1.00000e-03 *
  1.9142
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
868,"Variable containing:
1.00000e-03 *
  1.8922
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
869,"Variable containing:
1.00000e-03 *
  1.8926
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
870,"Variable containing:
1.00000e-03 *
  1.8689
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
871,"Variable containing:
1.00000e-03 *
  1.9142
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
872,"Variable containing:
1.00000e-03 *
  1.8952
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
873,"Variable containing:
1.00000e-03 *
  1.8219
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
874,"Variable containing:
1.00000e-03 *
  1.8757
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
875,"Variable containing:
1.00000e-03 *
  1.8895
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
876,"Variable containing:
1.00000e-03 *
  1.8482
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
877,"Variable containing:
1.00000e-03 *
  1.8989
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
878,"Variable containing:
1.00000e-03 *
  1.8831
[torch.cuda.FloatTensor of size 1 (GPU 0)]
"
