0,0,9.28165054321289
1,0,8.681442260742188
2,0,7.8930463790893555
3,0,7.50567626953125
4,0,7.2696051597595215
5,0,7.2751054763793945
6,0,7.161886692047119
7,0,7.247718334197998
8,0,6.976006031036377
9,0,7.015032768249512
10,0,6.823144435882568
11,0,6.992239952087402
12,0,6.634753704071045
13,0,6.832005500793457
14,0,6.402118682861328
15,0,6.61631965637207
16,0,6.458302021026611
17,0,6.375333786010742
18,0,6.402767658233643
19,0,6.150506019592285
20,0,6.3810954093933105
21,0,6.229015350341797
22,0,6.081843852996826
23,0,6.252016544342041
24,0,6.051858901977539
25,0,5.996819019317627
26,0,5.737779140472412
27,0,5.724533557891846
28,0,6.219345569610596
29,0,5.98939847946167
30,0,5.909409046173096
31,0,5.68547248840332
32,0,5.864768028259277
33,0,5.8824968338012695
34,0,5.814029693603516
35,0,5.845785617828369
36,0,5.692193031311035
37,0,5.587815284729004
38,0,5.594669818878174
39,0,5.611964225769043
40,0,5.406988143920898
41,0,5.667143821716309
42,0,6.08585262298584
43,0,5.901186943054199
44,0,5.811125755310059
45,0,6.056933879852295
46,0,5.894100189208984
47,0,5.651996612548828
48,0,5.461598873138428
49,0,5.549069404602051
50,0,5.535546779632568
51,0,5.602553844451904
52,0,5.574774265289307
53,0,5.728808879852295
54,0,5.598326206207275
55,0,6.0294976234436035
56,0,5.839102268218994
57,0,5.491171360015869
58,0,5.789466857910156
59,0,5.858013153076172
60,0,5.844748497009277
61,0,5.668191909790039
62,0,5.777281761169434
63,0,5.559066295623779
64,0,5.473140716552734
65,0,5.562255859375
66,0,5.854991436004639
67,0,5.531721115112305
68,0,5.699661731719971
69,0,5.766887187957764
70,0,5.389639854431152
71,0,5.351010322570801
72,0,5.290602684020996
73,0,5.559027671813965
74,0,5.608458995819092
75,0,5.51581335067749
76,0,5.242033004760742
77,0,5.204341411590576
78,0,5.201038837432861
79,0,5.327843189239502
80,0,4.948289394378662
81,0,5.419778347015381
82,0,5.364769458770752
83,0,5.147416591644287
84,0,4.888672828674316
85,0,4.931945323944092
86,0,5.5687031745910645
87,0,5.7984442710876465
88,0,5.4852213859558105
89,0,5.343386173248291
90,0,5.189589500427246
91,0,5.074997425079346
92,0,5.128594875335693
93,0,5.435670852661133
94,0,5.366919994354248
95,0,5.22792387008667
96,0,5.618109703063965
97,0,5.1515069007873535
98,0,4.9536848068237305
99,0,5.286680698394775
100,0,5.182489395141602
101,0,5.268251419067383
102,0,5.164979457855225
