0,80,0,938,2.0851798057556152,3.8972883224487305,2.372863531112671,0.22884038090705872,0.2717166244983673,0.2544857859611511
0,80,100,938,1.3190560340881348,5.226424217224121,2.310263156890869,0.6312360763549805,0.4239155650138855,0.08212722092866898
0,80,200,938,1.1336241960525513,4.6983418464660645,2.2994604110717773,0.7076570391654968,0.4802159070968628,0.1064697653055191
0,80,300,938,0.9602152109146118,4.482248306274414,2.2939059734344482,0.7474140524864197,0.4576387405395508,0.13048866391181946
0,80,400,938,0.5546517372131348,3.189042568206787,1.392591118812561,0.7055063247680664,0.1471848338842392,0.18983995914459229
0,80,500,938,1.7176796197891235,4.266127586364746,1.070178747177124,0.9729224443435669,0.7744749784469604,0.0538807138800621
0,80,600,938,0.8920372724533081,2.938631534576416,0.5835862755775452,0.7961326837539673,0.4497016668319702,0.10792258381843567
0,80,700,938,0.8271685242652893,3.412594795227051,0.32771581411361694,0.8568219542503357,0.43834397196769714,0.05640557408332825
0,80,800,938,1.4750896692276,1.326941967010498,0.20754192769527435,0.2889452576637268,0.03667469695210457,0.37113577127456665
0,80,900,938,0.9387292861938477,2.7799527645111084,0.13313715159893036,0.8941435217857361,0.519222617149353,0.08397331088781357
1,80,0,938,0.488842248916626,2.933154344558716,0.10615812242031097,0.8251819610595703,0.2236340045928955,0.07543710619211197
1,80,100,938,0.7051658034324646,3.067556619644165,0.21309365332126617,0.7408076524734497,0.2848653793334961,0.0692572221159935
1,80,200,938,0.6916418075561523,1.2397066354751587,0.13851657509803772,0.6091899275779724,0.125974640250206,0.3745175004005432
1,80,300,938,0.7093314528465271,3.6333935260772705,0.09601088613271713,0.9544124007225037,0.4454379975795746,0.041292402893304825
1,80,400,938,0.7977074384689331,4.3318257331848145,0.21896123886108398,0.9282527565956116,0.4339923560619354,0.026041802018880844
1,80,500,938,0.8372917175292969,2.6551127433776855,0.08923900127410889,0.7289580702781677,0.35977980494499207,0.09491433948278427
1,80,600,938,0.949637234210968,5.964816570281982,0.16188882291316986,0.9621407985687256,0.54560387134552,0.004175614565610886
1,80,700,938,1.6124014854431152,1.8276432752609253,0.16408558189868927,0.27097266912460327,0.06610353291034698,0.23872894048690796
1,80,800,938,0.5264381170272827,1.9334776401519775,0.10776850581169128,0.669179379940033,0.08720976859331131,0.2032136470079422
1,80,900,938,2.140047311782837,4.252152442932129,0.17090778052806854,0.9180338382720947,0.790186882019043,0.03740379214286804
2,80,0,938,0.5483279228210449,2.764847755432129,0.08050739020109177,0.7665828466415405,0.20390984416007996,0.08781205117702484
2,80,100,938,1.1267448663711548,3.0147905349731445,0.11493595689535141,0.8373003602027893,0.5560305714607239,0.0688788890838623
2,80,200,938,0.9008417129516602,3.4366273880004883,0.2030760943889618,0.8699682354927063,0.4846269488334656,0.050973158329725266
2,80,300,938,1.1465325355529785,1.397871732711792,0.06653320044279099,0.3782421946525574,0.037910569459199905,0.32855185866355896
2,80,400,938,0.8314083814620972,2.9395461082458496,0.10302598029375076,0.6646712422370911,0.24897049367427826,0.0888671949505806
2,80,500,938,0.14861932396888733,6.961696624755859,0.0804145485162735,0.8678451776504517,0.0005014805938117206,0.0016722575528547168
